id,label,degree,community,x,y,z
Newsweek,6894,3,2,224.08194,-353.14386,-55.139511
Mike_USPatriot,6910,4,4,43.720058,-1372.902588,702.10614
ienceladus,6913,3,0,-1076.332886,-757.326599,311.95752
EndorseBernie,6925,14,1,635.15686,908.739075,-192.210709
SusannaMatte,6928,3,2,619.263428,-268.049774,-474.045258
Marnie_was_here,6930,3,1,551.587402,992.008545,-403.297119
thirtyninehotel,6934,4,1,216.784744,780.545654,-415.403503
ChrisJZullo,6949,4,2,610.845886,-385.879639,-629.65686
AnneAbsalom,6958,7,1,288.605438,379.978638,-320.209869
Roberto_067,6961,4,2,650.742798,-588.154663,-588.155884
libertarianWE,6966,6,0,-820.602661,-1046.394287,673.734619
scotthwk62,6972,4,0,-626.942993,-900.266479,425.709686
TTxtodd,6973,3,1,100.036644,979.269165,-354.068268
No1CookieLady,6984,3,1,591.135193,673.634033,-264.383667
JVER1,7010,10,4,-200.68663,-1247.447998,637.907959
RevStartsWithWV,7012,6,1,490.25,898.224976,-681.738464
slaboe,7026,3,6,-468.305603,-1153.085938,525.442566
LR4Bernie,7032,5,1,425.583771,645.737732,-222.510437
xXNoPCXx,7035,3,0,-1098.293579,-1255.088135,521.719238
Robynsmith402,7039,6,1,355.861359,671.430847,-142.538025
KFaulders,7043,3,6,-395.328735,-846.807068,834.434143
SwiftOnEconomia,7055,4,0,-896.405518,-795.075073,301.115631
garyblocker12,7069,3,4,10.048523,-1351.360229,674.473999
Keeblerqueen,7070,9,0,-698.684998,-984.704407,481.189423
ronnieressler,7073,6,0,-1118.662109,-872.776428,404.771759
Micheal_Baca_T,7074,3,1,259.900848,1067.927368,-613.722107
RobinHoodTax,7088,3,1,343.199677,1043.990967,-159.811295
amandathe11,7090,4,1,255.963287,932.314636,-277.013153
GGG_says,7092,7,1,412.799744,366.231049,-371.143097
GarrettShorr,7095,6,1,474.239197,984.920776,-306.898163
AlisonSpalding2,7096,13,1,570.66394,677.122498,-453.630859
JoshDavison024,7100,3,6,191.204666,-1009.891724,634.809265
TheMikeRafone,7103,6,1,347.054291,1010.499146,-60.908939
TFinn82,7105,5,4,-125.473221,-1273.444946,667.665344
jimmcvey1,7108,11,0,-1030.159058,-1176.156982,655.108582
GotBerned,7112,12,1,372.651093,597.673096,-408.189972
pink_cadillac,7116,3,1,251.217804,1076.947144,-632.797485
yayala19,7131,4,0,-899.590576,-973.67218,341.696625
GoonrGrrl,7134,4,1,87.674995,610.362,-417.12265
Dbonen1,7137,3,4,-221.869492,-1265.572998,604.909729
LibertyUSA1776,7138,13,4,-451.410034,-1142.018799,625.043518
Mary12212012,7149,3,0,-666.757935,-723.038513,548.629822
Don_Vito_08,7151,5,2,-549.402832,-744.468994,345.824524
BernieSanderss4,7156,5,1,163.036972,450.336578,-204.87384
FedUpwNarcissts,7159,3,1,642.5271,965.056702,-246.805923
get_enlightened,7163,5,1,416.089935,1078.14856,-351.000977
TimeforTruth16,7167,5,6,-581.395752,-736.766907,374.833832
soniahoward50,7170,6,0,-943.367065,-1167.277954,794.314514
politified,7182,7,4,-173.949524,-880.536011,466.882751
ReleasetheGSEs,7183,3,4,-9.399737,-684.833435,348.063812
v3xxi,7185,14,1,339.203156,603.546936,-346.550262
DavidGossett45,7196,5,0,-567.00293,-923.439758,632.110413
bean1678,7216,4,0,-1031.295654,-840.745728,400.51532
angels8000,7217,4,2,-245.872726,-730.543335,445.406769
PatWalk35679849,7222,3,4,62.166252,-1072.368652,543.198792
DJROBBZ_BLOG,7236,4,1,477.963745,553.487915,-715.759705
BlueDuPage,7254,3,1,300.180481,767.239563,-651.737976
EEGRC98,7261,7,0,-919.965576,-730.9021,395.904938
2ward4ward,7264,8,3,5.726886,-985.682678,946.945557
ShaunKing,7276,3,2,223.633545,430.655579,-505.28302
0ggles,7277,10,1,543.707397,964.729004,-661.805237
abveggie44,7295,3,1,170.711304,880.926331,-713.167969
Adampdx,7310,15,1,510.229614,766.234009,-660.333313
ajbuckner85,7312,7,6,10.619597,-990.678894,603.838318
salvadormom,7315,6,1,287.578339,305.013885,-198.285675
LostDiva,7316,9,1,406.6828,609.406555,-226.552887
oicoie,7325,3,2,-529.189575,-589.230652,194.306671
DFAaction,7338,5,1,290.983276,769.07074,-384.321808
AndrewsHarley,7342,8,0,-1109.682495,-1046.619751,738.731384
asfuaytgfhyhot1,7343,3,0,-1080.128174,-1167.387817,964.513855
Nori_NYC,7355,3,1,120.463928,689.376099,-768.422668
jeep_sifu,7370,5,0,-1054.433838,-867.737915,535.211121
corinew77,7386,6,1,356.033203,615.690063,-522.451172
GenderWatch2016,7387,3,1,220.624649,400.510437,-295.653412
viewfromE,7389,3,0,-646.864868,-1031.896484,721.531006
PhillyForBernie,7391,4,1,651.86377,768.128723,-601.540894
soso_koba,7393,7,1,437.839844,825.434937,-126.907471
teabagersrmoron,7409,7,1,605.768738,855.912903,-661.346924
election2016__,7416,3,1,578.832397,1016.955505,-364.638824
cjnkira,7419,6,1,569.464417,617.804077,-196.490585
MNforTrump,7425,5,0,-1051.335693,-839.980347,852.424316
fallout_pizza,7429,7,1,173.304596,550.195557,-106.541039
Alejand29284203,7431,4,1,188.044525,287.217072,-150.093201
Mondiablue,7432,10,1,527.919861,624.649414,-155.497635
KramerFry,7434,6,1,114.680908,816.495483,-503.5177
DearBernie2016,7443,3,1,600.524597,1009.402466,-460.627258
maryanncawley7,7462,3,2,581.727112,-703.911682,-577.771729
jeffbb53,7463,5,1,272.001923,655.414368,-351.011108
ronpaulrevoluti,7471,3,4,32.910168,-1435.554321,668.68988
WhitneyLarsen77,7476,3,6,-337.867462,477.447388,1419.010742
JoJo_Sabine,7477,3,6,-353.378296,507.050018,1441.026001
BelleForTrump,7487,3,0,-968.986694,-1079.714233,663.600037
Tim_Canova,7490,7,1,336.001984,923.982849,-129.395523
LuciusCoverdale,7491,4,4,45.087711,-877.5672,496.920227
manavgogoi,7496,6,1,555.438354,883.798462,-766.605896
ArtistElaine,7516,3,2,559.7771,-726.401672,-595.815796
reluctantzealot,7517,3,6,285.711182,-907.032959,586.644653
ZarkoElDiablo,7520,9,0,-974.44812,-994.851868,616.318115
WendyJFluga28,7521,4,0,-748.982971,-988.480408,794.004944
marilynwinders,7525,7,1,309.436157,623.060608,-232.297729
NMwomen4Bernie,7529,5,1,642.226196,701.741821,-426.951752
IrishGypsy420,7537,5,1,183.885651,869.034485,-324.770477
RightWingDiva,7544,3,0,-907.6521,-1211.919189,565.954651
Alberto1glez,7546,3,1,684.757629,561.585571,-377.619812
karrde001,7554,4,0,-1112.161865,-1066.233032,606.75769
TYMENUS,7555,4,1,338.082611,517.717102,-511.623993
poohsbrana,7565,7,1,189.614136,625.485657,-291.274536
stanlwilliams,7572,3,1,441.170135,442.722321,-261.751801
90Niner,7580,4,1,588.03302,1103.781494,-202.439774
the_judge,7581,3,1,462.441864,883.817139,-779.578247
HarlowbotDVM,7594,6,1,53.703918,687.733826,-415.874847
BarnMom52,7596,3,4,55.815063,-1276.55249,739.255981
GovernorPerry,7597,5,4,25.772779,-1201.851318,722.978516
DmontgomeryDeb,7611,4,1,421.545166,566.400452,-410.28656
klyn625,7617,5,2,-48.883984,-831.5354,375.887634
kimmie99,7627,5,0,-1055.352417,-1053.912354,791.346436
TheBigVote16,7628,4,6,288.911285,-1005.004272,582.434021
stoyeneso,7634,7,0,-877.629517,-869.202515,624.822693
Mich4Trump,7646,5,0,-1103.713989,-984.011353,451.543579
SurfPHX,7647,3,0,-1156.855347,-944.035889,450.60379
egilbert2016,7658,3,1,142.721573,707.689941,-357.71167
cpellegrino1221,7660,3,1,669.140198,632.905579,-346.530151
fardinajir,7665,3,5,-226.224152,-578.800415,368.853607
SandraR14676287,7673,5,0,-796.717224,-808.120117,488.93045
Ericimlaw,7674,3,2,577.952332,-749.277893,-540.378784
AliasHere,7676,6,1,354.670746,733.572632,-169.621872
MalsLAW,7685,5,0,-1067.809204,-1100.536377,744.011963
marty713,7686,5,0,-714.855408,-745.974915,374.726868
DemocalypseNow,7697,9,1,563.069275,841.378296,-389.048462
frfr41,7721,3,0,-1094.022217,-1226.735229,891.25116
AmazingSOP1,7724,6,2,563.094055,-586.391785,-641.320618
rogiloc,7725,5,2,561.207458,-532.168274,-606.437134
Ali9879,7736,4,1,312.129089,1012.736328,-312.68927
rtcministry,7738,5,0,-1023.261841,-939.670532,872.954651
tony_sanky,7739,3,0,-1059.1073,-1033.396118,911.264771
MissT117,7742,4,0,-888.159973,-1217.615845,614.046875
riwired,7743,4,0,-902.346313,-1099.000854,717.466064
DOmidvar,7748,3,1,322.726135,873.286926,-740.257629
PresidentTrump_,7757,3,0,-846.323486,-969.024048,219.036911
jessimoonn,7758,3,1,174.563126,926.36377,-478.768494
BernieSanders__,7764,7,1,487.679596,887.821167,-60.549633
Puttcarp,7768,6,1,434.595612,875.161194,-158.236816
Kev_B_Morrison,7781,3,2,455.006195,-643.820007,-534.762634
Smi655Smith,7784,4,0,-668.50824,-561.421021,395.536469
livviento,7800,8,1,224.96228,431.319672,-415.498932
AngieMeader,7802,3,1,606.917664,875.83728,-758.896973
Yfiv3,7803,4,1,527.249207,790.398376,-745.44458
Luciano031982,7816,3,0,-1155.755493,-929.404358,658.136963
thewobbleeffect,7820,14,1,303.604126,966.561646,-489.055786
susiebutler,7826,3,0,-943.835144,-735.126282,507.264374
Wary12,7827,6,2,500.709778,-649.501953,-601.433594
CitizensFedUp,7828,4,2,550.889771,-461.174866,-544.894409
MrQuiddity,7842,3,2,634.319519,-596.224915,-472.054352
bigboater88,7845,4,0,-961.585571,-1247.233276,577.286316
DWallSW6,7849,7,1,323.685577,625.677002,-518.532654
MileHighStriker,7851,4,4,112.012695,-1011.440674,419.21701
WirelessPuppet,7862,3,1,502.925354,588.124817,-466.907867
PapayiDuane,7871,4,1,336.544067,474.670471,-94.665176
TudorCityLady,7872,11,0,-862.864868,-842.126038,557.038696
TeeTweetsHere,7880,3,2,575.095947,-605.101257,-636.837891
BetterLux,7887,3,1,118.918633,614.832581,-271.012878
jwhiteatc,7894,3,2,473.9487,-599.369324,-347.355774
VirginiaInCal,7895,9,1,431.506592,709.411011,-189.088425
dyanjae,7896,4,0,-1082.199951,-1024.973145,539.067627
KinslerME,7912,5,1,335.36496,501.443298,-371.96701
Journey4Bernie,7925,4,1,585.566711,954.115234,-132.14592
whoisagentzero,7932,8,1,428.138245,664.424377,-141.142242
MahouShousho,7938,8,1,221.616409,706.161987,-321.149292
Braveswyn,7944,3,2,468.818054,-538.184448,-707.358887
Gabbiedrice78K,7962,4,2,664.273499,-680.899963,-627.856018
NYLabor4Bernie,7966,5,1,332.019226,674.430847,-186.937592
Arbarin,7968,3,1,611.540588,1095.009033,-235.554626
tirestastebad,7975,10,1,342.975739,1067.796997,-534.616882
Bradybuzz,7980,4,2,448.066101,-274.147278,-632.074585
MiriamRoseMc,7985,5,0,-642.621887,-715.861084,503.505646
JFAAF_goffredo,7991,4,0,-718.760193,-745.841003,458.770081
jmatheson160,7994,5,0,-1138.785156,-962.00647,584.303284
LdyGuin,8001,3,0,-1071.673218,-1124.886108,737.51709
AlexYoder,8004,4,4,-109.981598,-1357.040527,768.263062
womanforsanders,8008,11,1,473.515625,627.793335,-81.87706
crosenberg7,8010,3,0,-764.361572,-918.904358,844.169861
Yohannus375,8021,5,1,172.37822,947.072266,-535.209778
LeahR77,8024,6,4,-424.432861,-1170.681763,555.884216
Hauckers,8031,4,4,33.818851,-1123.605225,492.019745
johnx5555,8034,4,0,-797.172607,-922.844116,923.104553
CNNnewsroom,8053,6,0,-388.970947,-233.68959,117.578384
AppMtGirl,8056,5,1,202.762589,520.640076,-91.642296
Bernie_Sanders_,8057,5,1,238.686905,755.603271,-171.670151
drackcove,8073,6,1,631.328003,783.846863,-428.433105
michaelallenmar,8077,7,1,349.282166,615.700012,-275.315277
NetworksManager,8078,3,0,-887.091064,-1014.31842,653.820313
BernieArtists,8083,8,1,456.870758,901.001099,-506.268311
TopBrahmanism,8087,4,1,561.462219,859.20874,-77.087334
Andrewcool9,8088,6,1,462.563477,551.069946,-127.657478
flitedocnm,8091,10,1,343.379333,648.113708,-321.231018
__morgannnnn,8104,3,1,174.627609,756.941772,-179.493195
fxbgdcu,8105,4,1,209.694824,856.289673,-274.215393
myGianLuca,8114,3,0,-816.648254,-765.663452,277.291565
Patounette1944,8123,3,4,100.759811,-1362.78125,659.978455
tlwtexas,8124,4,2,578.724365,-707.972656,-743.200012
LexingtonBobby,8135,3,0,-927.346558,-905.873657,312.674683
JACK__SHAW,8136,3,0,-1065.665771,-739.426086,504.168671
Falgi,8145,3,0,-1004.551514,-763.727783,798.769775
patriciakearle2,8147,5,0,-844.225403,-1249.751587,459.761932
RonBasler1,8148,5,0,-937.712524,-1265.952759,665.919617
CASuperrunner,8159,3,0,-1044.921509,-976.135986,695.438843
ImClooneyArnab,8165,4,1,207.243546,986.945984,-313.171844
DrDoreenD,8168,6,1,587.489746,640.152527,-638.383057
newamericanmorn,8182,4,1,121.978981,748.074646,-328.565186
Women4BernieTX,8186,8,1,584.973938,940.545593,-659.457092
KimAcheson,8187,3,1,315.00238,782.694214,-714.34137
jane_spillane,8199,3,0,-979.651855,-979.710327,831.634033
BeachDreamin291,8207,4,0,-661.097046,-958.017883,710.871155
flashbackpuppy,8235,3,1,277.235168,912.996338,-275.292542
johnnyreb1864,8256,3,0,-958.426941,-1202.4823,646.994507
rodilosso_patty,8273,7,0,-937.799622,-1070.393799,728.583984
samuelghaddad,8275,3,0,-1059.324341,-1021.637329,686.226318
kathystone1221,8310,4,0,-1094.529785,-861.8974,766.645142
Montana0323,8314,11,0,-766.206116,-968.821777,378.083588
babe_elder,8324,3,0,-821.188721,-1020.092834,308.271637
DonaldFTurner,8325,6,1,587.397827,737.922302,-230.767914
rlboutin,8327,8,6,312.159485,-925.015015,497.363739
CarolanRoss,8331,6,1,773.739624,848.74646,-403.96106
thecharliecrane,8346,3,1,391.090332,585.43103,-657.830139
KelleyAshbyPaul,8363,3,6,23.823166,-465.790192,538.781372
surfergurl50,8368,3,2,615.860596,-716.884216,-773.648682
tommygilchrist,8369,4,2,657.142334,-755.459473,-751.184448
Earnest_One,8384,5,2,510.950043,-310.195587,-666.124268
DCSoljaGurl,8391,4,1,510.684723,902.719727,-642.180176
restore_US_now,8395,7,0,-846.325012,-984.671875,557.631592
drrichswier,8401,3,0,-940.585876,-982.916748,933.241821
xlaurenstephens,8418,5,0,-913.756653,-1024.514893,322.487427
LEISUREGODDESS,8420,3,2,579.524292,-508.316101,-716.763611
Notorious_Nava,8424,4,1,619.766846,925.965881,-579.892883
Tamermohsen347,8430,6,1,594.129395,951.151123,-577.88147
BernieOrBust16,8432,7,1,261.382294,948.616272,-517.433411
SinisterDev85,8440,3,1,223.370743,1025.361084,-685.857666
bluanddogs,8444,5,0,-885.522644,-1009.490662,773.540527
StatesPoll,8449,7,0,-1057.540283,-1135.330688,598.726868
wRx7M,8452,4,4,87.960152,-1372.057129,669.000488
TheRealGRAF,8470,7,2,369.292542,-521.805786,-410.303528
DCBuffkin,8474,5,0,-826.446472,-945.319092,772.571411
Joweeezy,8475,6,1,507.508911,612.927795,-370.764862
mercier_mike,8476,5,0,-803.197083,-988.583801,831.414429
thpuzzler2,8477,6,0,-747.921875,-960.674744,795.595459
angelathomas22,8483,4,4,105.822929,-1139.29187,525.282776
shushwalshe,8486,4,5,810.354187,-214.39296,32.790134
justinwgray,8505,3,4,27.331522,-1276.178345,665.287415
naternot,8506,3,0,-1166.208862,-1098.843262,815.305115
eggsprechuns1,8507,7,0,-767.414734,-747.255371,602.585388
Maxinerunner,8508,8,0,-1111.72229,-1145.658569,635.209534
CondragulateMe,8512,3,2,552.350037,-773.750549,-572.54425
johnpodesta,8513,3,2,574.34021,-768.871033,-572.531677
rickosu,8520,5,1,385.92746,910.003357,-732.814209
theocintric,8522,6,1,309.033447,701.263733,-656.596863
MisterDavenport,8527,7,1,295.513184,778.586853,-737.023621
mbucklin7858,8533,5,1,268.950867,1012.349487,-235.526123
chrgdup1973,8551,4,0,-1044.428345,-1023.635559,702.013489
Hopejc1,8556,5,0,-1041.641235,-1167.58606,583.78125
mabian,8559,3,1,589.545288,572.433228,-278.339783
trumpy17,8561,7,0,-853.862732,-896.296753,274.344757
yosemite1982,8571,3,0,-857.602844,-761.104492,716.731689
ViewsOnCruz,8572,3,4,85.107147,-566.646423,267.932648
gaylenanny,8575,3,0,-1234.635376,-1081.748169,706.601685
JudgeMoroz,8576,4,0,-1148.115356,-1082.308105,712.658691
NotMeUs,8578,3,1,674.328979,662.273315,-450.924988
colavs2184,8586,5,4,-127.169197,-1109.174927,630.998413
fronsworth,8587,4,1,172.7034,884.201965,-577.567688
KamenRiderElv,8589,3,1,528.343445,1060.132813,-200.690933
grwoobie,8594,4,1,447.75296,977.918091,-311.767303
IAmCaraMcClure,8598,6,1,362.236786,478.996155,-183.877029
cruzlm,8601,4,1,183.912552,651.338135,-362.414825
5patzi,8605,3,1,276.712494,1103.072876,-623.891785
Pb_Dirigible,8606,6,1,434.057007,771.805786,-250.304153
_SFRNC,8611,3,6,254.366776,-994.086487,574.571838
markvolner,8623,3,1,323.093353,1015.132263,-106.00547
shabel56,8632,4,0,-995.735718,-1107.41748,413.650757
PatrickAnna,8641,6,0,-1068.624756,-1127.476318,650.656677
HomerWhite,8657,3,0,-767.99115,-1099.415527,338.559052
dahart66,8681,3,4,-201.693466,-1287.015381,624.079895
1kenwilson24,8688,3,0,-70.371223,-1002.413452,577.064392
freedomusa_,8691,8,0,-663.839539,-947.059875,513.217102
SOS_1313,8695,3,0,-847.091064,-1210.441284,547.026245
Marble300,8696,9,0,-1067.654175,-1055.564697,511.143341
OldSaukRiver,8700,10,1,663.218628,723.775879,-464.756805
trixienovel,8720,4,1,59.687519,284.870331,-205.178009
lululowry,8734,3,1,387.560577,1055.451416,-197.702057
madamexr,8739,3,1,-92.067101,-58.423691,23.424461
MiriamDanielle9,8742,4,1,441.736755,458.911591,-329.261658
StreetsDept,8748,4,1,371.566803,630.390808,-417.995758
BlueEyedSoulMan,8751,3,0,-1044.007813,-1147.098145,690.635071
RNcat50,8753,3,0,-1081.986084,-1122.875977,383.930115
MagicNinjadamus,8755,12,0,-866.738464,-934.228271,416.345612
SuckMyLEFTJuan,8767,4,1,346.464691,581.974609,-712.934448
MeaSongbird,8768,9,1,343.187469,649.477966,-691.59259
bossbreuer,8771,3,1,209.686462,1099.355713,-229.114136
William50289118,8803,4,6,112.089844,-1126.64502,706.698181
athoughtz,8807,5,1,565.261475,563.693909,-149.082809
Jscott1145,8814,3,1,568.599243,553.665161,-116.075699
myhealthcoach1,8815,5,0,-924.196106,-1098.732178,348.068787
BillyLolsLots,8819,3,1,494.82666,1039.77417,-728.624512
ShannonRonald1,8820,3,1,399.358673,581.002869,-813.724731
ReginadolinR,8823,6,0,-877.139771,-1270.665649,632.375916
pplenkie,8831,3,0,-746.260986,-1015.867859,695.520935
Eddy1012010w,8834,3,4,-534.610596,-1270.505249,632.19043
blizzyou,8843,7,1,366.767914,635.295959,-722.657593
danky58,8848,6,0,-980.973755,-1016.352539,663.691833
reesworld1,8861,3,1,227.515121,317.03421,-248.478546
Befeddino,8862,3,0,-818.573364,-1095.309692,948.785583
AniesiODaniels,8864,4,0,-723.139404,-1066.113892,608.102051
HarvardforTRUMP,8869,8,0,-1003.852722,-848.86908,705.104248
Bosoni777,8874,6,0,-1051.202393,-1015.970154,415.308563
KyraMoore1964,8885,5,1,784.759583,857.931152,-434.804901
ChiefRidiculous,8895,3,0,-1013.275146,-923.814758,883.019226
FuschiaBanana,8916,3,1,209.349823,748.567749,-608.067261
tonyscalise,8917,3,1,283.251617,481.316254,-611.384644
JimmyFulton911,8935,3,0,-973.169067,-739.068176,610.225769
EnvyMeGreatly,8948,3,1,576.465271,987.337463,-633.62384
lizfretz,8950,3,1,749.665894,962.655151,-210.252304
sintanica,8955,3,1,419.869751,1056.822632,-323.674805
TeriTece5036,8956,13,1,385.995178,906.650818,-607.872803
AgentsOfLogic,8962,4,4,448.497375,417.105591,90.550438
keeton626,8963,7,1,457.342163,862.740295,-128.669128
sgteatme2012,8967,3,1,336.145416,372.335449,-413.976715
yadkinfarm,8970,3,4,-42.872803,-1276.230225,633.146973
SMW5683,8977,7,0,-937.695557,-823.124573,678.684143
Veteran4Trump,8981,6,0,-783.266846,-703.240112,384.735565
GrannyT6,8984,6,3,-3.680153,-1135.647705,1109.211548
ashleyburns316,8993,4,2,555.465027,-740.433228,-556.942932
hphuffleclaw,8994,5,1,389.959656,637.205444,-716.372864
dancing7blue,9000,3,6,-443.06427,-908.227295,703.300293
StephMcMurphy,9001,4,4,119.223679,-894.579163,461.97937
RoseSwanson1,9011,4,0,-812.570251,-1069.190063,706.116394
bubblyynessa,9012,12,1,266.781403,983.952332,-578.378845
redlanews,9033,4,0,-757.065308,-921.33728,396.301331
whatstherukkus,9039,7,1,275.707672,616.730896,-648.667786
Yamiche,9040,5,1,154.527161,732.260986,-246.177536
NewJerseyB,9044,5,2,634.7276,-723.977783,-650.197449
p_staatz,9058,9,1,569.380737,742.217468,-385.909058
GerrishLisa,9067,5,1,688.667786,775.633057,-566.225586
OlgaSixta,9071,3,4,-85.203842,-440.343506,140.92366
janiczek_m,9075,3,6,202.500381,-1054.631836,646.843811
WeNeedHillary,9076,3,2,634.309204,-454.760742,-605.530579
TylerRN0705,9077,6,2,669.09137,-662.697327,-636.750793
Meemie24,9080,4,2,574.662354,-644.234497,-460.350372
cottsala_gladys,9082,7,0,-1076.617432,-940.495911,744.936707
TeamMarcoCO,9084,3,6,284.808624,-967.30719,692.795837
HillKhill68,9090,3,0,-999.209106,-743.129944,567.397766
Frappingline,9094,3,4,44.892178,-1175.836792,663.138733
Tab1791,9104,3,4,-95.436798,-1280.453491,772.165222
EyeGloArts,9115,4,1,344.813721,838.494446,-138.282913
kevensets,9121,5,1,671.960144,915.807007,-250.769714
jenih1031,9132,3,1,615.894348,830.940796,-845.351746
BethMcEldowney,9135,3,2,570.407654,-510.870331,-600.605164
Lily5912,9136,3,0,-866.398499,-795.197327,865.415344
CalexQuint,9139,3,0,-777.724915,-1168.955322,574.535034
Zarabette,9142,3,0,-1066.217163,-908.256714,508.409698
CbowdenL,9143,3,1,371.288055,507.304932,-675.098145
CSforBernie,9144,3,1,343.726898,466.5979,-711.73291
BFinMama,9146,4,1,192.067413,698.807251,-540.170288
McSquirmishes,9148,8,1,282.863586,717.129883,-417.992615
BringTheFlag,9149,3,0,-623.4328,-687.608704,430.682068
sadowski23,9167,3,1,364.859955,1116.585571,-395.128174
Laffingmom,9172,4,6,-5.928133,-693.939697,1112.473511
rayndropss,9173,4,1,157.040527,758.607788,-393.026123
kcman011,9183,3,1,639.214661,1001.752625,-384.606903
BeaBusyasabeeee,9195,4,6,118.114021,-1270.651367,581.571716
